id_consulta,tipo_tarefa,pergunta,resposta,arquitetura,tempo_resposta_seg,ferramenta_esperada,ferramenta_usada,erro,timestamp_inicio,timestamp_fim,referencia_tipo,referencia_url_esperada,referencia_codigo_linha,referencia_letreiro,referencia_sentido_descricao,referencia_erro,referencia_observacao,referencia_timestamp_inicio,referencia_timestamp_fim,referencia_linha_resolvida,referencia_horarios_esperados,referencia_rota_tempo_total_min,referencia_rota_distancia_total_km,referencia_rota_qtd_baldeacoes,referencia_rota_linhas_utilizadas,referencia_rota_pontos_embarque,referencia_rota_pontos_desembarque,referencia_faq_pergunta,referencia_faq_resposta,referencia_faq_texto,referencia_faq_categoria,referencia_faq_similaridade_pergunta,referencia_faq_score,pef,acuracia,completude,delta_temporal_status_seg,delta_temporal_horarios_seg,delta_temporal_rotas_seg,delta_temporal_faq_seg,atualidade,qoi
F032,faq,O que é o Bilhete Único Mamãe Tarifa Zero?,"O Bilhete Único Mamãe Tarifa Zero é um benefício destinado a mães que têm crianças em creches, permitindo a utilização gratuita do transporte coletivo em São Paulo. Para solicitar, a responsável pela criança deve:

1. Consultar no site do Mamãe Tarifa Zero se tem direito ao benefício.
2. Se elegível, realizar o pedido confirmando seus dados e as informações da criança.
3. Após a confirmação, o Bilhete Único Mamãe Tarifa Zero será emitido e enviado para a residência da responsável.
4. Mensalmente, serão disponibilizados créditos de gratuidade para recarga no cartão, conforme a frequência na creche.",monoagente,3.2589,faq,faq,,2026-06-30T09:49:55.027918,2026-06-30T09:49:58.286722,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:49:55.027918,2026-06-30T09:49:55.027918,,,,,,,,,O que é?,"É um programa que concede transporte gratuito nos ônibus da SPTrans para mães, pais e responsáveis (padrasto, madrasta, avó(ô), tia(o) e outros) por crianças, de zero a 4 anos, matriculadas nas creches públicas de São Paulo, utilizando o Bilhete Único Mamãe Tarifa Zero, para as viagens de ida e volta.","O que é?

É um programa que concede transporte gratuito nos ônibus da SPTrans para mães, pais e responsáveis (padrasto, madrasta, avó(ô), tia(o) e outros) por crianças, de zero a 4 anos, matriculadas nas creches públicas de São Paulo, utilizando o Bilhete Único Mamãe Tarifa Zero, para as viagens de ida e volta.",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,0.8056,0.6667,,,,3.2588,1.0,0.824100
F033,faq,Quem tem direito ao Bilhete Único Mãe Paulistana?,"O Bilhete Único Mãe Paulistana é destinado apenas às gestantes que estão cadastradas nas Unidades Básicas de Saúde (UBS) e que são beneficiadas pelo Programa de Proteção da Saúde da Gestante e do Recém-Nascido. É importante notar que esse cartão não oferece isenção tarifária, e as passagens são custeadas pela Secretaria Municipal da Saúde.",monoagente,2.4198,faq,faq,,2026-06-30T09:49:58.287719,2026-06-30T09:50:00.707892,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:49:58.287719,2026-06-30T09:49:58.287719,,,,,,,,,Quem tem direito ao Bilhete Único Mãe Paulistana?,"Somente as gestantes cadastradas nas Unidades Básicas de Saúde - UBS e beneficiadas pelo Programa de Proteção da Saúde da Gestante e do Recém-Nascido.  
 
Nota: Esse tipo de cartão não proporciona isenção tarifária. As passagens são custeadas pela Secretaria Municipal da Saúde.","Quem tem direito ao Bilhete Único Mãe Paulistana?

Somente as gestantes cadastradas nas Unidades Básicas de Saúde - UBS e beneficiadas pelo Programa de Proteção da Saúde da Gestante e do Recém-Nascido.  
 
Nota: Esse tipo de cartão não proporciona isenção tarifária. As passagens são custeadas pela Secretaria Municipal da Saúde.",BILHETE ÚNICO MÃE PAULISTANA,1.0,1.0,1,1.0,1.0,,,,2.4202,1.0,1.000000
F034,faq,O Bilhete Único Mamãe Tarifa Zero pode ser usado no metrô ou trem?,"O Bilhete Único Mamãe Tarifa Zero pode ser usado apenas nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).",monoagente,2.3838,faq,faq,,2026-06-30T09:50:00.709802,2026-06-30T09:50:03.093760,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:00.709802,2026-06-30T09:50:00.709802,,,,,,,,,O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?,"Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).","O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?

Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,1.0,1.0,,,,2.384,1.0,1.000000
F035,faq,Com o Bilhete Único Mamãe Tarifa Zero é possível fazer integrações entre ônibus?,"Sim, com o Bilhete Único Mamãe Tarifa Zero é possível realizar até 4 (quatro) embarques em ônibus dentro de um período de até 2 horas.",monoagente,2.1184,faq,faq,,2026-06-30T09:50:03.095761,2026-06-30T09:50:05.213283,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:03.094762,2026-06-30T09:50:03.095761,,,,,,,,,Com o Bilhete Único Mamãe Tarifa Zero é possível realizar integrações?,"Sim, com o bilhete em mãos e disponível para uso, será possível realizar até 4 (quatro) embarques em ônibus dentro de um período de até 2 horas.","Com o Bilhete Único Mamãe Tarifa Zero é possível realizar integrações?

Sim, com o bilhete em mãos e disponível para uso, será possível realizar até 4 (quatro) embarques em ônibus dentro de um período de até 2 horas.",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,0.9286,1.0,,,,2.1175,1.0,0.976200
F036,faq,O que é o Bilhete Único da Gestante da SPTrans?,"O Bilhete Único da Gestante é um cartão destinado a mulheres grávidas, a partir do 5º mês de gestação. Ele permite que essas mulheres desembarquem pela porta da frente dos ônibus da cidade de São Paulo, após o pagamento da tarifa com créditos do tipo comum.",monoagente,2.7065,faq,faq,,2026-06-30T09:50:05.215281,2026-06-30T09:50:07.921636,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:05.215281,2026-06-30T09:50:05.215281,,,,,,,,,O que é o Bilhete Único da Gestante?,"É um cartão para mulheres grávidas, a partir do 5º (quinto) mês de gestação, que permite o desembarque pela porta da frente dos ônibus da cidade de São Paulo, após o pagamento da tarifa com créditos do tipo comum.","O que é o Bilhete Único da Gestante?

É um cartão para mulheres grávidas, a partir do 5º (quinto) mês de gestação, que permite o desembarque pela porta da frente dos ônibus da cidade de São Paulo, após o pagamento da tarifa com créditos do tipo comum.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,0.85,1.0,,,,2.7064,1.0,0.950000
F037,faq,Quem tem direito ao Bilhete Único da Gestante?,O Bilhete Único da Gestante é destinado a mulheres grávidas a partir do 5º (quinto) mês de gestação.,monoagente,1.9518,faq,faq,,2026-06-30T09:50:07.923236,2026-06-30T09:50:09.875398,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:07.923236,2026-06-30T09:50:07.923236,,,,,,,,,Quem tem direito ao Bilhete Único da Gestante?,Mulheres grávidas a partir do 5º (quinto) mês de gestação.,"Quem tem direito ao Bilhete Único da Gestante?

Mulheres grávidas a partir do 5º (quinto) mês de gestação.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,1.0,1.0,,,,1.9522,1.0,1.000000
F038,faq,Qual é o prazo de validade do Bilhete Único da Gestante?,O prazo de validade do Bilhete Único da Gestante é do 5º ao 9º mês de gestação.,monoagente,1.7676,faq,faq,,2026-06-30T09:50:09.877321,2026-06-30T09:50:11.645636,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:09.877321,2026-06-30T09:50:09.877321,,,,,,,,,Qual o prazo de validade do Bilhete Único da Gestante?,O prazo é do 5ª ao 9ª mês de gestação.,"Qual o prazo de validade do Bilhete Único da Gestante?

O prazo é do 5ª ao 9ª mês de gestação.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,1.0,1.0,,,,1.7683,1.0,1.000000
F039,faq,Quando posso solicitar ou revalidar o Bilhete Único de Estudante para 2026?,"Você pode solicitar ou revalidar o Bilhete Único de Estudante para o ano letivo de 2026 a partir de 6 de janeiro de 2026, pelo site sptrans.dne.com.br.",monoagente,2.1571,faq,faq,,2026-06-30T09:50:11.646636,2026-06-30T09:50:13.803704,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:11.646636,2026-06-30T09:50:11.646636,,,,,,,,,Quando posso solicitar ou revalidar meu Bilhete Único de Estudante para o ano letivo de 2026?,A solicitação ou revalidação do benefício está disponível desde 6 de janeiro de 2026 pelo site sptrans.dne.com.br.,"Quando posso solicitar ou revalidar meu Bilhete Único de Estudante para o ano letivo de 2026?

A solicitação ou revalidação do benefício está disponível desde 6 de janeiro de 2026 pelo site sptrans.dne.com.br.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.875,1.0,,,,2.1571,1.0,0.958333
F040,faq,Quais são as modalidades do Bilhete Único de Estudante?,"As modalidades do Bilhete Único de Estudante são:

1. **Bilhete Único de Estudante Meia-Tarifa**: Os créditos eletrônicos são adquiridos diretamente pelo usuário com uma redução de 50% sobre as tarifas básicas vigentes para o usuário comum.

2. **Bilhete Único de Estudante com Gratuidade**: As cotas de viagens gratuitas são disponibilizadas com uma redução de até 100% sobre as tarifas básicas vigentes para o usuário comum.",monoagente,2.8653,faq,faq,,2026-06-30T09:50:13.804706,2026-06-30T09:50:16.669545,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:13.804706,2026-06-30T09:50:13.804706,,,,,,,,,Quais são as modalidades do Bilhete Único de Estudante?,"• Bilhete Único de Estudante Meia-Tarifa, cujos créditos eletrônicos são adquiridos diretamente pelo usuário com redução de 50% (cinquenta por cento) sobre as tarifas básicas vigentes para o usuário comum.
• Bilhete Único de Estudante com Gratuidade, cujas cotas de viagens gratuitas são disponibilizadas com redução de até 100% (cem por cento) sobre as tarifas básicas vigentes para o usuário comum.","Quais são as modalidades do Bilhete Único de Estudante?

• Bilhete Único de Estudante Meia-Tarifa, cujos créditos eletrônicos são adquiridos diretamente pelo usuário com redução de 50% (cinquenta por cento) sobre as tarifas básicas vigentes para o usuário comum.
• Bilhete Único de Estudante com Gratuidade, cujas cotas de viagens gratuitas são disponibilizadas com redução de até 100% (cem por cento) sobre as tarifas básicas vigentes para o usuário comum.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.94,1.0,,,,2.8648,1.0,0.980000
F041,faq,Quem pode adquirir o Bilhete Único de Estudante?,"O Bilhete Único de Estudante pode ser adquirido por alunos do Ensino Fundamental, Ensino Médio, Ensino Técnico e Profissionalizante, Ensino Superior e Tecnológico, que estejam matriculados em instituições de ensino da rede pública ou privada, desde que os cursos sejam autorizados e reconhecidos pelas autoridades competentes. 

Além disso, é necessário que a instituição de ensino esteja a uma distância mínima de 1 km da residência do aluno e que haja transporte coletivo público entre esses pontos. Os alunos também devem residir no Município de São Paulo ou na Região Metropolitana de São Paulo e estar matriculados em cursos sediados nessas áreas.",monoagente,3.2318,faq,faq,,2026-06-30T09:50:16.671974,2026-06-30T09:50:19.903453,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:16.671974,2026-06-30T09:50:16.671974,,,,,,,,,Quem pode adquirir o Bilhete Único de Estudante?,"Alunos do Ensino Fundamental, Ensino Médio, Ensino Técnico e Profissionalizante, Ensino Superior e Tecnológico, na rede pública municipal, estadual e federal ou na rede privada de ensino, cujos cursos sejam devidamente autorizados, oficialmente reconhecidos e fiscalizados pelas autoridades competentes. A instituição de ensino frequentada pelo estudante deverá localizar-se a uma distância não inferior a 1 (um) quilômetro da residência do aluno, e desde que exista ligação de transporte coletivo público entre estes pontos. É necessário ainda que, comprovadamente, os alunos residam no Município de São Paulo e estejam matriculados em cursos sediados na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT; ou residam na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT e estejam matriculados em cursos sediados no Município de São Paulo.","Quem pode adquirir o Bilhete Único de Estudante?

Alunos do Ensino Fundamental, Ensino Médio, Ensino Técnico e Profissionalizante, Ensino Superior e Tecnológico, na rede pública municipal, estadual e federal ou na rede privada de ensino, cujos cursos sejam devidamente autorizados, oficialmente reconhecidos e fiscalizados pelas autoridades competentes. A instituição de ensino frequentada pelo estudante deverá localizar-se a uma distância não inferior a 1 (um) quilômetro da residência do aluno, e desde que exista ligação de transporte coletivo público entre estes pontos. É necessário ainda que, comprovadamente, os alunos residam no Município de São Paulo e estejam matriculados em cursos sediados na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT; ou residam na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT e estejam matriculados em cursos sediados no Município de São Paulo.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.8871,1.0,,,,3.2315,1.0,0.962367
F042,faq,Quanto custa a segunda via do Bilhete Único de Estudante?,"A segunda via do Bilhete Único de Estudante custa 7 tarifas de ônibus vigentes. O pagamento pode ser feito por Pix, cartão ou boleto, conforme as opções disponíveis no site.",monoagente,2.0834,faq,faq,,2026-06-30T09:50:19.904453,2026-06-30T09:50:21.988185,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:19.904453,2026-06-30T09:50:19.904453,,,,,,,,,Quanto custa a 2ª via do Bilhete Único de Estudante?,"7 tarifas de ônibus vigentes. O pagamento pode ser feito por Pix, cartão ou boleto, conforme opções disponíveis no site.","Quanto custa a 2ª via do Bilhete Único de Estudante?

7 tarifas de ônibus vigentes. O pagamento pode ser feito por Pix, cartão ou boleto, conforme opções disponíveis no site.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,1.0,1.0,,,,2.0837,1.0,1.000000
F046,faq,Qual é o limite de tempo para reapresentar o Bilhete Único Especial da Pessoa com Deficiência no mesmo ônibus?,"O limite para reapresentação do Bilhete Único Especial da Pessoa com Deficiência no mesmo ônibus é de 60 minutos. Nos bloqueios do metrô ou trem, o limite é de 30 minutos.",monoagente,2.1818,faq,faq,,2026-06-30T09:50:21.989699,2026-06-30T09:50:24.171269,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:21.989699,2026-06-30T09:50:21.989699,,,,,,,,,Há limite de tempo para reapresentação do Bilhete Único Especial da Pessoa com Deficiência no mesmo coletivo?,"Sim, o limite para reapresentação do cartão no mesmo coletivo é de 60 minutos. Nos bloqueios do metrô/trem, o limite é de 30 minutos.","Há limite de tempo para reapresentação do Bilhete Único Especial da Pessoa com Deficiência no mesmo coletivo?

Sim, o limite para reapresentação do cartão no mesmo coletivo é de 60 minutos. Nos bloqueios do metrô/trem, o limite é de 30 minutos.",BILHETE ÚNICO ESPECIAL DA PESSOA COM DEFICIÊNCIA,1.0,1.0,1,0.8889,1.0,,,,2.1816,1.0,0.962967
F048,faq,Pessoas de 60 a 64 anos com gratuidade precisam recarregar o Bilhete Único?,"Pessoas de 60 a 64 anos têm direito à gratuidade no transporte público, mas precisam carregar o benefício no Bilhete Único Comum que já possuem. A recarga da gratuidade estará disponível em até 72 horas após a data de aniversário. Durante esse período, é necessário apresentar um documento com foto e desembarcar pela frente.",monoagente,6.6785,faq,faq,,2026-06-30T09:50:24.172296,2026-06-30T09:50:30.850882,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:24.172296,2026-06-30T09:50:24.172296,,,,,,,,,"Tenho direito à gratuidade, então por que preciso recarregar o cartão?","A pessoa com 60 a 64 anos utilizará o Bilhete Único Personalizado (Comum) que receberá uma cota mensal de gratuidade. Todo mês será disponibilizado o benefício, que deve ser carregado encostando o bilhete duas vezes em uma máquina de recarga.","Tenho direito à gratuidade, então por que preciso recarregar o cartão?

A pessoa com 60 a 64 anos utilizará o Bilhete Único Personalizado (Comum) que receberá uma cota mensal de gratuidade. Todo mês será disponibilizado o benefício, que deve ser carregado encostando o bilhete duas vezes em uma máquina de recarga.",GRATUIDADE - PESSOAS COM 60 A 64 ANOS,1.0,1.0,1,0.7955,0.6667,,,,6.6786,1.0,0.820733
F049,faq,Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?,"Usuários com Índice de Massa Corporal (IMC) superior a 39,9, residentes no Município de São Paulo ou na Região Metropolitana, têm direito ao Bilhete Único Especial da Pessoa Obesa. Esse cartão permite que eles desembarquem pela porta dianteira do ônibus, após o pagamento da tarifa e apresentação do Bilhete Único Especial ao motorista. Vale ressaltar que esse tipo de cartão não proporciona isenção tarifária.",monoagente,2.3544,faq,faq,,2026-06-30T09:50:30.850882,2026-06-30T09:50:33.202424,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:30.850882,2026-06-30T09:50:30.850882,,,,,,,,,Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?,"Usuários com Índice de Massa Corporal (IMC) superior a 39,9, residentes no Município de São Paulo ou na Região Metropolitana, podem adquirir o cartão para desembarcarem pela porta dianteira do ônibus, após o pagamento da tarifa/giro da catraca e apresentação do Bilhete Único Especial ao motorista.
Nota: Esse tipo de cartão não proporciona isenção tarifária.","Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?

Usuários com Índice de Massa Corporal (IMC) superior a 39,9, residentes no Município de São Paulo ou na Região Metropolitana, podem adquirir o cartão para desembarcarem pela porta dianteira do ônibus, após o pagamento da tarifa/giro da catraca e apresentação do Bilhete Único Especial ao motorista.
Nota: Esse tipo de cartão não proporciona isenção tarifária.",BILHETE ÚNICO ESPECIAL DA PESSOA OBESA,1.0,1.0,1,0.9545,1.0,,,,2.3515,1.0,0.984833
F050,faq,Quais são as regras de uso do Bilhete Único Vale-Transporte?,"As regras de utilização do Bilhete Único Vale-Transporte são as seguintes:

1. **Dois embarques em ônibus diferentes**: Permitido no período de três horas, com o pagamento de uma tarifa Vale-Transporte Ônibus.
2. **Um embarque em ônibus e um no sistema trilhos (metrô/trem)**: O embarque no ônibus deve ser feito em até 3 horas e no sistema trilhos nas duas primeiras horas, com o pagamento de uma tarifa Integração Ônibus + metrô/trem Vale-Transporte.
3. **Um embarque no sistema trilhos (metrô/trem)**: Permitido com o pagamento de uma tarifa Vale-Transporte metrô/trem.",monoagente,4.0505,faq,faq,,2026-06-30T09:50:33.202424,2026-06-30T09:50:37.254858,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:33.202424,2026-06-30T09:50:33.202424,,,,,,,,,Quais são as regras de utilização do Bilhete Único Vale-Transporte?,"São permitidos:1. Dois embarques em ônibus diferentes, no período de três horas, com o pagamento de uma tarifa Vale-Transporte Ônibus.2. Um embarque em ônibus, em até 3 horas e um embarque no sistema trilhos (metrô/trem), nas duas primeiras horas, com o pagamento de uma tarifa Integração Ônibus + metrô/trem Vale-Transporte.3. Um embarque no sistema trilhos (metrô/trem), pagando uma tarifa Vale-Transporte metrô/trem.","Quais são as regras de utilização do Bilhete Único Vale-Transporte?

São permitidos:1. Dois embarques em ônibus diferentes, no período de três horas, com o pagamento de uma tarifa Vale-Transporte Ônibus.2. Um embarque em ônibus, em até 3 horas e um embarque no sistema trilhos (metrô/trem), nas duas primeiras horas, com o pagamento de uma tarifa Integração Ônibus + metrô/trem Vale-Transporte.3. Um embarque no sistema trilhos (metrô/trem), pagando uma tarifa Vale-Transporte metrô/trem.",BILHETE ÚNICO VALE-TRANSPORTE,1.0,1.0,1,0.9375,1.0,,,,4.0524,1.0,0.979167
F001,faq,Como funciona a gratuidade dos ônibus municipais aos domingos?,"A gratuidade nos ônibus municipais de São Paulo funciona aos domingos, permitindo que todos os passageiros viajem gratuitamente das 0h às 23h59. Essa gratuidade também se aplica em feriados como Natal, Ano Novo e Aniversário de São Paulo.",monoagente,2.4632,faq,faq,,2026-06-30T09:50:37.259766,2026-06-30T09:50:39.720022,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:37.259766,2026-06-30T09:50:37.259766,,,,,,,,,Como funciona a gratuidade aos domingos?,"Viajar nos ônibus municipais da cidade de São Paulo é gratuito em todos os domingos, para todos os passageiros da 0h às 23h59.","Como funciona a gratuidade aos domingos?

Viajar nos ônibus municipais da cidade de São Paulo é gratuito em todos os domingos, para todos os passageiros da 0h às 23h59.",GRATUIDADE AOS DOMINGOS,1.0,1.0,1,1.0,1.0,,,,2.4603,1.0,1.000000
F003,faq,"No Serviço Atende+ da SPTrans, como o usuário deve cancelar uma viagem agendada?","Para cancelar uma viagem agendada no Serviço Atende+ da SPTrans, o usuário deve acessar o site atende.sptrans.com.br ou ligar para a Central de Atendimento 156 e registrar o cancelamento.",monoagente,2.1481,faq,faq,,2026-06-30T09:50:39.720022,2026-06-30T09:50:41.871236,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:39.720022,2026-06-30T09:50:39.720022,,,,,,,,,Como posso cancelar minhas viagens?,Acesse o site ou ligue para Central de Atendimento 156 e registre o cancelamento.,"Como posso cancelar minhas viagens?

Acesse o site ou ligue para Central de Atendimento 156 e registre o cancelamento.",ATENDE+,1.0,1.0,1,0.8929,1.0,,,,2.1512,1.0,0.964300
F004,faq,Posso personalizar meu Bilhete Único com nome social?,"Sim, é possível personalizar seu Bilhete Único com nome social. Esse procedimento está garantido pelo Decreto Municipal nº 58.228/2018. Você pode solicitar o serviço pelo site [sptrans.com.br/atendimento](http://sptrans.com.br/atendimento), inserindo a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".",monoagente,2.2287,faq,faq,,2026-06-30T09:50:41.871236,2026-06-30T09:50:44.101045,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:41.871236,2026-06-30T09:50:41.871236,,,,,,,,,Posso personalizar o meu Bilhete Único com “Nome Social”?,"Sim. Esse procedimento está garantido pelo Decreto Municipal nº 58.228/2018. Os interessados podem solicitar o serviço pelo site: sptrans.com.br/atendimento, inserindo a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".","Posso personalizar o meu Bilhete Único com “Nome Social”?

Sim. Esse procedimento está garantido pelo Decreto Municipal nº 58.228/2018. Os interessados podem solicitar o serviço pelo site: sptrans.com.br/atendimento, inserindo a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".",BILHETE ÚNICO,1.0,1.0,1,0.9432,1.0,,,,2.2298,1.0,0.981067
F005,faq,Por quanto tempo valem os créditos adquiridos após 22/03/2019 no Bilhete Único?,"Não encontrei informações específicas sobre a validade dos créditos adquiridos após 22/03/2019 no Bilhete Único. Porém, o prazo máximo de validade do Bilhete Único é de até 5 anos.",monoagente,2.1726,faq,faq,,2026-06-30T09:50:44.101045,2026-06-30T09:50:46.269415,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:44.101045,2026-06-30T09:50:44.101045,,,,,,,,,Qual é o prazo máximo de validade dos créditos eletrônicos monetários e temporais?,Créditos adquiridos após 22/03/2019 valem por 12 meses.,"Qual é o prazo máximo de validade dos créditos eletrônicos monetários e temporais?

Créditos adquiridos após 22/03/2019 valem por 12 meses.",BILHETE ÚNICO,1.0,1.0,1,0.9167,1.0,,,,2.1684,1.0,0.972233
F008,faq,O Bilhete Único Mamãe Tarifa Zero pode ser usado nos ônibus da SPTrans?,"Sim, o Bilhete Único Mamãe Tarifa Zero pode ser usado nos ônibus da SPTrans. Os créditos de gratuidade são válidos apenas para esse tipo de transporte. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"".",monoagente,2.1767,faq,faq,,2026-06-30T09:50:46.269415,2026-06-30T09:50:48.449999,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:46.269415,2026-06-30T09:50:46.269415,,,,,,,,,O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?,"Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo Comum.","O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?

Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo Comum.",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,0.9474,1.0,,,,2.1806,1.0,0.982467
F009,faq,O Bilhete Único Mamãe Tarifa Zero pode ser usado no metrô ou no trem?,"O Bilhete Único Mamãe Tarifa Zero pode ser usado apenas nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).",monoagente,2.3371,faq,faq,,2026-06-30T09:50:48.454175,2026-06-30T09:50:50.789663,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:48.454175,2026-06-30T09:50:48.454175,,,,,,,,,O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?,"Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).","O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?

Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,0.9091,1.0,,,,2.3355,1.0,0.969700
F013,faq,Qual é o prazo de entrega do Bilhete Único da Gestante após entregar a documentação?,A previsão de entrega do Bilhete Único da Gestante é de até 20 dias a contar da data de entrega de toda a documentação necessária.,monoagente,2.318,faq,faq,,2026-06-30T09:50:50.793326,2026-06-30T09:50:53.110020,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:50:50.793326,2026-06-30T09:50:50.793326,,,,,,,,,Qual o prazo para entrega do Bilhete Único da Gestante?,A previsão de entrega é de até 20 dias a contar da data de entrega de toda a documentação necessária.,"Qual o prazo para entrega do Bilhete Único da Gestante?

A previsão de entrega é de até 20 dias a contar da data de entrega de toda a documentação necessária.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,1.0,1.0,,,,2.3167,1.0,1.000000
