id_consulta,tipo_tarefa,pergunta,resposta,arquitetura,tempo_resposta_seg,ferramenta_esperada,ferramenta_usada,erro,timestamp_inicio,timestamp_fim,referencia_tipo,referencia_url_esperada,referencia_codigo_linha,referencia_letreiro,referencia_sentido_descricao,referencia_erro,referencia_observacao,referencia_timestamp_inicio,referencia_timestamp_fim,referencia_linha_resolvida,referencia_horarios_esperados,referencia_rota_tempo_total_min,referencia_rota_distancia_total_km,referencia_rota_qtd_baldeacoes,referencia_rota_linhas_utilizadas,referencia_rota_pontos_embarque,referencia_rota_pontos_desembarque,referencia_faq_pergunta,referencia_faq_resposta,referencia_faq_texto,referencia_faq_categoria,referencia_faq_similaridade_pergunta,referencia_faq_score,pef,acuracia,completude,delta_temporal_status_seg,delta_temporal_horarios_seg,delta_temporal_rotas_seg,delta_temporal_faq_seg,atualidade,qoi
S033,status,Abra o mapa dos ônibus da linha 695T-10 sentido 1.,Aqui está o link para acompanhar os ônibus da linha 695T-10 (METRÔ VL. MARIANA): [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1322&s=695T-10&sc=METR%C3%94%20VL.%20MARIANA).,monoagente,2.6294,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:42.394336,2026-06-28T18:18:45.023809,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1322&s=695T-10&sc=METR%C3%94%20VL.%20MARIANA,1322,695T-10,METRÔ VL. MARIANA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:42.153425,2026-06-28T18:18:42.394336,,,,,,,,,,,,,,,1,1.0,1.0,2.6295,,,,1.0,1.000000
S034,status,Abra o mapa dos ônibus da linha 695T-10 sentido 2.,Aqui está o link para acompanhar os ônibus da linha 695T-10 (TERM. CAPELINHA): [Mapa da linha 695T-10](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1322&s=695T-10&sc=TERM.%20CAPELINHA).,monoagente,2.3803,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:45.024814,2026-06-28T18:18:47.404961,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1322&s=695T-10&sc=TERM.%20CAPELINHA,1322,695T-10,TERM. CAPELINHA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:45.024814,2026-06-28T18:18:45.024814,,,,,,,,,,,,,,,1,1.0,1.0,2.3801,,,,1.0,1.000000
S035,status,Onde estão os ônibus da linha 6960-10 sentido 1?,Você pode acompanhar os ônibus da linha 6960-10 (sentido TERM. STO. AMARO) através do seguinte link: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1443&s=6960-10&sc=TERM.%20STO.%20AMARO).,monoagente,2.3989,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:47.621572,2026-06-28T18:18:50.020504,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1443&s=6960-10&sc=TERM.%20STO.%20AMARO,1443,6960-10,TERM. STO. AMARO,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:47.406151,2026-06-28T18:18:47.621572,,,,,,,,,,,,,,,1,1.0,1.0,2.3989,,,,1.0,1.000000
S036,status,Onde estão os ônibus da linha 6960-10 sentido 2?,Você pode acompanhar os ônibus da linha 6960-10 (sentido 2 - TERM. VARGINHA) através do seguinte link: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1443&s=6960-10&sc=TERM.%20VARGINHA).,monoagente,2.3643,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:50.020504,2026-06-28T18:18:52.385267,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1443&s=6960-10&sc=TERM.%20VARGINHA,1443,6960-10,TERM. VARGINHA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:50.020504,2026-06-28T18:18:50.020504,,,,,,,,,,,,,,,1,1.0,1.0,2.3648,,,,1.0,1.000000
S037,status,Me mostre a linha 701U-10 sentido 1 no Olho Vivo.,Aqui está o link para acompanhar os ônibus da linha 701U-10 (CID. UNIVERSITÁRIA) no Olho Vivo: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=657&s=701U-10&sc=CID.%20UNIVERSIT%C3%81RIA).,monoagente,2.536,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:52.662383,2026-06-28T18:18:55.198325,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=657&s=701U-10&sc=CID.%20UNIVERSIT%C3%81RIA,657,701U-10,CID. UNIVERSITÁRIA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:52.386282,2026-06-28T18:18:52.662383,,,,,,,,,,,,,,,1,1.0,1.0,2.5359,,,,1.0,1.000000
S038,status,Me mostre a linha 701U-10 sentido 2 no Olho Vivo.,Aqui está o link para acompanhar os ônibus da linha 701U-10 (sentido METRÔ SANTANA): [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=657&s=701U-10&sc=METR%C3%94%20SANTANA).,monoagente,2.2478,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:55.200321,2026-06-28T18:18:57.447874,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=657&s=701U-10&sc=METR%C3%94%20SANTANA,657,701U-10,METRÔ SANTANA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:55.199324,2026-06-28T18:18:55.200321,,,,,,,,,,,,,,,1,1.0,1.0,2.2476,,,,1.0,1.000000
S039,status,Quero ver o mapa da linha 702U-10 sentido 1.,Aqui está o link para acompanhar os ônibus da linha 702U-10 (sentido 1 - TERM. PQ. D. PEDRO II): [Mapa da linha 702U-10](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1330&s=702U-10&sc=TERM.%20PQ.%20D.%20PEDRO%20II).,monoagente,2.7394,status_onibus_tool,status_onibus_tool,,2026-06-28T18:18:57.666395,2026-06-28T18:19:00.406388,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1330&s=702U-10&sc=TERM.%20PQ.%20D.%20PEDRO%20II,1330,702U-10,TERM. PQ. D. PEDRO II,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:18:57.448877,2026-06-28T18:18:57.666395,,,,,,,,,,,,,,,1,1.0,1.0,2.74,,,,1.0,1.000000
S040,status,Quero ver o mapa da linha 702U-10 sentido 2.,Aqui está o link para acompanhar os ônibus da linha 702U-10 (CID. UNIVERSITÁRIA) no sentido 2: [Mapa da linha 702U-10](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1330&s=702U-10&sc=CID.%20UNIVERSIT%C3%81RIA).,monoagente,2.1086,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:00.407387,2026-06-28T18:19:02.516332,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1330&s=702U-10&sc=CID.%20UNIVERSIT%C3%81RIA,1330,702U-10,CID. UNIVERSITÁRIA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:00.407387,2026-06-28T18:19:00.407387,,,,,,,,,,,,,,,1,1.0,1.0,2.1089,,,,1.0,1.000000
S041,status,Onde estão os ônibus da linha 702C-10 sentido 1?,Você pode acompanhar os ônibus da linha 702C-10 (sentido METRÔ BELÉM) através deste [link](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=485&s=702C-10&sc=METR%C3%94%20BEL%C3%89M).,monoagente,3.0165,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:02.757455,2026-06-28T18:19:05.773419,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=485&s=702C-10&sc=METR%C3%94%20BEL%C3%89M,485,702C-10,METRÔ BELÉM,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:02.517329,2026-06-28T18:19:02.756434,,,,,,,,,,,,,,,1,1.0,1.0,3.017,,,,1.0,1.000000
S042,status,Onde estão os ônibus da linha 702C-10 sentido 2?,Você pode acompanhar os ônibus da linha 702C-10 (sentido JD. Bonfiglioli) através deste [link do Olho Vivo](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=485&s=702C-10&sc=JD.%20BONFIGLIOLI).,monoagente,2.2242,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:05.775380,2026-06-28T18:19:07.999663,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=485&s=702C-10&sc=JD.%20BONFIGLIOLI,485,702C-10,JD. BONFIGLIOLI,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:05.775380,2026-06-28T18:19:05.775380,,,,,,,,,,,,,,,1,1.0,1.0,2.2243,,,,1.0,1.000000
S043,status,Acompanhe a linha 7245-10 sentido 1 em tempo real.,Você pode acompanhar os ônibus da linha 7245-10 (HOSP. DAS CLÍNICAS) em tempo real através deste [link](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=363&s=7245-10&sc=HOSP.%20DAS%20CL%C3%8DNICAS).,monoagente,2.4134,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:08.241501,2026-06-28T18:19:10.655213,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=363&s=7245-10&sc=HOSP.%20DAS%20CL%C3%8DNICAS,363,7245-10,HOSP. DAS CLÍNICAS,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:07.999663,2026-06-28T18:19:08.241501,,,,,,,,,,,,,,,1,1.0,1.0,2.4137,,,,1.0,1.000000
S044,status,Acompanhe a linha 7245-10 sentido 2 em tempo real.,Você pode acompanhar os ônibus da linha 7245-10 (TERM. STO. AMARO) em tempo real através deste [link](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=363&s=7245-10&sc=TERM.%20STO.%20AMARO).,monoagente,2.2508,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:10.656211,2026-06-28T18:19:12.906847,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=363&s=7245-10&sc=TERM.%20STO.%20AMARO,363,7245-10,TERM. STO. AMARO,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:10.656211,2026-06-28T18:19:10.656211,,,,,,,,,,,,,,,1,1.0,1.0,2.2506,,,,1.0,1.000000
S045,status,Mostre o link do Olho Vivo da linha 775A-10 sentido 1.,Aqui está o link para acompanhar os ônibus da linha 775A-10 (sentido Pinheiros): [Olho Vivo - 775A-10](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=473&s=775A-10&sc=PINHEIROS).,monoagente,2.547,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:13.169044,2026-06-28T18:19:15.716167,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=473&s=775A-10&sc=PINHEIROS,473,775A-10,PINHEIROS,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:12.907349,2026-06-28T18:19:13.169044,,,,,,,,,,,,,,,1,1.0,1.0,2.5471,,,,1.0,1.000000
S046,status,Mostre o link do Olho Vivo da linha 775A-10 sentido 2.,Aqui está o link para acompanhar os ônibus da linha 775A-10 (JD. ADALGIZA) no sentido 2: [Olho Vivo - 775A-10](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=473&s=775A-10&sc=JD.%20ADALGIZA).,monoagente,2.2554,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:15.718089,2026-06-28T18:19:17.973464,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=473&s=775A-10&sc=JD.%20ADALGIZA,473,775A-10,JD. ADALGIZA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:15.718089,2026-06-28T18:19:15.718089,,,,,,,,,,,,,,,1,1.0,1.0,2.2554,,,,1.0,1.000000
S047,status,Onde estão os ônibus da linha 8001-10 sentido 1?,Você pode acompanhar os ônibus da linha 8001-10 (sentido TERM. LAPA) através do seguinte link: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1251&s=8001-10&sc=TERM.%20LAPA).,monoagente,2.3484,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:18.266845,2026-06-28T18:19:20.615033,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1251&s=8001-10&sc=TERM.%20LAPA,1251,8001-10,TERM. LAPA,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:17.974462,2026-06-28T18:19:18.266845,,,,,,,,,,,,,,,1,1.0,1.0,2.3482,,,,1.0,1.000000
S048,status,Onde estão os ônibus da linha 8001-10 sentido 2?,Você pode acompanhar os ônibus da linha 8001-10 (sentido 2 - VL. PIAUÍ) através do seguinte link: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1251&s=8001-10&sc=VL.%20PIAU%C3%8D).,monoagente,2.1619,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:20.616035,2026-06-28T18:19:22.777552,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1251&s=8001-10&sc=VL.%20PIAU%C3%8D,1251,8001-10,VL. PIAUÍ,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:20.616035,2026-06-28T18:19:20.616035,,,,,,,,,,,,,,,1,1.0,1.0,2.1615,,,,1.0,1.000000
S049,status,Quero acompanhar os ônibus da linha 857A-10 sentido 1.,Aqui está o link para acompanhar os ônibus da linha 857A-10 (sentido METRÔ STA. CRUZ): [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1925&s=857A-10&sc=METR%C3%94%20STA.%20CRUZ).,monoagente,2.4237,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:22.991020,2026-06-28T18:19:25.414828,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1925&s=857A-10&sc=METR%C3%94%20STA.%20CRUZ,1925,857A-10,METRÔ STA. CRUZ,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:22.778566,2026-06-28T18:19:22.991020,,,,,,,,,,,,,,,1,1.0,1.0,2.4238,,,,1.0,1.000000
S050,status,Quero acompanhar os ônibus da linha 857A-10 sentido 2.,Aqui está o link para acompanhar os ônibus da linha 857A-10 (TERM. CAMPO LIMPO) no sentido 2: [Acompanhar ônibus](https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1925&s=857A-10&sc=TERM.%20CAMPO%20LIMPO).,monoagente,2.2547,status_onibus_tool,status_onibus_tool,,2026-06-28T18:19:25.414828,2026-06-28T18:19:27.674304,status,https://olhovivo.sptrans.com.br/#sp?cat=Mapa2&l=1925&s=857A-10&sc=TERM.%20CAMPO%20LIMPO,1925,857A-10,TERM. CAMPO LIMPO,,Foram encontrados 2 registros para o mesmo letreiro; foi usado o primeiro retorno da SPTrans.,2026-06-28T18:19:25.414828,2026-06-28T18:19:25.414828,,,,,,,,,,,,,,,1,1.0,1.0,2.2595,,,,1.0,1.000000
